weight,height,label
55,141,fat
46,128,fat
44,190,thin
44,170,thin
46,195,thin
50,165,thin
48,132,fat
68,196,thin
62,124,fat
46,140,normal
40,166,thin
63,164,normal
72,180,normal
61,148,fat
54,188,thin
54,120,fat
71,150,fat
39,181,thin
46,129,fat
47,187,thin
64,167,normal
40,151,thin
80,127,fat
38,197,thin
51,132,fat
53,153,normal
53,153,normal
44,147,normal
64,138,fat
36,132,normal
55,190,thin
38,138,normal
36,128,normal
61,200,thin
62,187,thin
57,168,normal
66,130,fat
65,145,fat
55,156,normal
36,194,thin
49,152,normal
78,154,fat
72,168,fat
56,172,normal
51,194,thin
58,145,fat
52,151,normal
71,150,fat
61,178,normal
38,148,thin
46,142,normal
50,148,normal
78,134,fat
75,158,fat
76,158,fat
57,163,normal
79,144,fat
52,148,normal
68,147,fat
43,123,fat
62,149,fat
63,124,fat
64,178,normal
53,144,fat
36,148,thin
70,167,fat
79,127,fat
66,191,thin
66,174,normal
51,147,normal
78,188,normal
62,175,normal
74,152,fat
64,190,thin
66,171,normal
38,142,normal
79,155,fat
68,151,fat
50,129,fat
80,181,normal
45,198,thin
41,161,thin
62,131,fat
39,158,thin
42,194,thin
44,183,thin
44,141,normal
53,169,normal
64,145,fat
50,121,fat
43,134,normal
79,199,normal
54,189,thin
61,171,normal
78,149,fat
47,146,normal
46,186,thin
77,131,fat
77,195,normal
37,150,thin
67,179,normal
39,151,thin
41,189,thin
44,188,thin
79,125,fat
66,172,normal
64,138,fat
50,165,thin
76,124,fat
51,182,thin
77,141,fat
57,188,thin
67,128,fat
45,172,thin
77,124,fat
52,138,fat
70,171,normal
55,123,fat
57,160,normal
77,127,fat
80,198,normal
55,183,thin
62,125,fat
78,157,fat
54,131,fat
49,156,normal
71,198,thin
61,153,fat
70,121,fat
50,122,fat
59,158,normal
74,142,fat
55,199,thin
68,136,fat
74,132,fat
62,161,normal
42,152,thin
37,176,thin
74,132,fat
45,129,fat
42,199,thin
47,154,normal
65,170,normal
37,167,thin
36,156,thin
75,124,fat
80,142,fat
39,195,thin
36,183,thin
36,176,thin
64,126,fat
47,167,thin
38,174,thin
65,159,fat
57,125,fat
48,176,thin
52,143,fat
35,151,thin
48,181,thin
36,168,thin
60,193,thin
58,199,thin
40,126,fat
38,183,thin
40,138,normal
57,165,normal
54,140,fat
75,171,fat
48,178,thin
54,144,fat
69,144,fat
65,194,thin
37,186,thin
75,148,fat
37,131,normal
51,182,thin
55,144,fat
40,199,thin
61,156,fat
75,181,normal
52,169,thin
80,127,fat
46,191,thin
62,131,fat
45,196,thin
77,153,fat
65,159,fat
70,120,fat
79,132,fat
80,120,fat
53,186,thin
75,190,normal
51,183,thin
37,172,thin
40,186,thin
64,145,fat
60,191,thin
40,162,thin
67,121,fat
56,189,thin
41,200,thin
79,199,normal
80,187,normal
64,141,fat
38,167,thin
77,200,normal
57,159,normal
65,197,thin
64,147,fat
78,150,fat
66,163,normal
56,184,thin
42,184,thin
50,120,fat
50,186,thin
35,191,thin
38,198,thin
66,129,fat
43,125,fat
80,151,fat
52,188,thin
47,182,thin
61,153,fat
80,148,fat
38,180,thin
56,141,fat
80,147,fat
37,170,thin
36,187,thin
74,178,normal
73,181,normal
47,181,thin
78,197,normal
55,139,fat
38,154,thin
60,144,fat
74,134,fat
57,127,fat
54,133,fat
38,176,thin
66,152,fat
51,146,normal
59,148,fat
59,128,fat
68,174,normal
54,148,normal
61,176,normal
74,140,fat
69,162,fat
70,197,thin
42,170,thin
52,146,normal
42,167,thin
50,167,thin
45,120,fat
48,189,thin
40,177,thin
53,174,thin
64,154,fat
64,195,thin
57,141,fat
44,129,fat
36,124,normal
53,174,thin
68,174,normal
38,121,fat
48,176,thin
37,169,thin
63,189,thin
36,120,fat
60,188,thin
79,144,fat
40,167,thin
36,165,thin
61,172,normal
36,188,thin
59,149,fat
52,140,fat
47,189,thin
75,198,normal
50,121,fat
80,189,normal
73,200,thin
69,200,thin
72,146,fat
60,128,fat
77,148,fat
46,169,thin
59,121,fat
64,163,normal
42,137,normal
54,198,thin
38,174,thin
73,132,fat
62,192,thin
51,180,thin
79,186,normal
40,170,thin
63,171,normal
67,159,fat
68,158,fat
65,149,fat
46,178,thin
56,135,fat
68,187,normal
62,198,thin
41,128,fat
66,129,fat
54,125,fat
72,162,fat
59,166,normal
77,153,fat
69,157,fat
52,199,thin
44,179,thin
47,122,fat
78,154,fat
36,162,thin
39,161,thin
59,157,normal
50,157,normal
50,178,thin
51,159,normal
77,153,fat
61,178,normal
75,181,normal
67,144,fat
54,198,thin
63,161,normal
69,120,fat
54,135,fat
78,193,normal
49,161,normal
72,160,fat
57,146,fat
53,125,fat
77,168,fat
79,170,fat
69,154,fat
56,143,fat
52,192,thin
74,193,normal
50,180,thin
51,194,thin
71,177,normal
38,175,thin
64,189,thin
52,159,normal
74,157,fat
67,188,normal
64,147,fat
51,129,fat
54,183,thin
39,190,thin
39,188,thin
69,133,fat
74,129,fat
40,130,normal
80,182,normal
80,143,fat
46,136,normal
50,126,fat
79,151,fat
60,137,fat
38,123,fat
53,193,thin
78,190,normal
53,174,thin
67,130,fat
67,138,fat
80,130,fat
62,181,normal
71,141,fat
71,166,fat
67,140,fat
38,123,fat
70,178,normal
69,175,normal
65,183,normal
37,178,thin
48,197,thin
60,169,normal
69,200,thin
47,186,thin
49,187,thin
35,134,normal
43,139,normal
80,125,fat
67,122,fat
50,134,fat
78,174,fat
58,154,normal
77,175,fat
74,134,fat
42,199,thin
37,122,normal
61,120,fat
74,190,normal
65,147,fat
44,164,thin
66,135,fat
77,161,fat
35,136,normal
72,177,normal
62,191,thin
37,123,normal
76,195,normal
38,185,thin
68,154,fat
48,158,normal
46,187,thin
38,141,normal
40,178,thin
67,165,normal
42,183,thin
48,124,fat
70,150,fat
37,125,normal
36,165,thin
73,156,fat
44,147,normal
48,177,thin
72,126,fat
77,123,fat
41,145,normal
72,133,fat
78,178,normal
66,166,normal
66,147,fat
57,162,normal
78,182,normal
62,153,fat
37,126,normal
54,136,fat
39,141,normal
51,166,normal
78,132,fat
66,184,normal
54,141,fat
68,171,normal
43,120,fat
51,178,thin
52,189,thin
52,182,thin
38,183,thin
36,129,normal
38,143,normal
66,141,fat
72,120,fat
71,180,normal
62,139,fat
41,144,normal
49,181,thin
54,160,normal
40,169,thin
71,138,fat
75,130,fat
71,171,normal
79,184,normal
47,171,thin
65,130,fat
36,144,thin
43,146,normal
48,135,fat
56,192,thin
78,155,fat
42,132,normal
43,157,thin
43,174,thin
58,184,thin
53,162,normal
59,156,normal
71,131,fat
73,132,fat
80,192,normal
76,177,normal
36,121,normal
39,129,normal
70,144,fat
58,172,normal
62,128,fat
63,165,normal
41,181,thin
38,192,thin
37,167,thin
74,145,fat
46,128,fat
79,131,fat
64,121,fat
54,176,thin
68,130,fat
36,127,normal
64,161,normal
49,154,normal
64,173,normal
49,180,thin
54,121,fat
38,152,thin
43,121,fat
76,185,normal
55,124,fat
78,142,fat
53,122,fat
48,174,thin
60,195,thin
65,164,normal
55,146,fat
68,157,fat
75,177,normal
53,178,thin
54,181,thin
78,135,fat
51,197,thin
46,176,thin
70,180,normal
74,124,fat
55,163,normal
74,170,fat
42,157,thin
54,142,fat
69,193,normal
74,184,normal
79,140,fat
43,181,thin
37,167,thin
37,159,thin
80,179,normal
72,181,normal
54,190,thin
46,155,normal
71,140,fat
39,178,thin
56,197,thin
72,158,fat
78,143,fat
69,181,normal
59,140,fat
44,183,thin
45,147,normal
77,186,normal
69,158,fat
35,198,thin
44,137,normal
64,169,normal
66,128,fat
72,192,normal
61,144,fat
42,159,thin
76,185,normal
40,189,thin
78,141,fat
35,189,thin
60,155,normal
37,175,thin
45,150,normal
44,159,thin
56,180,thin
52,123,fat
56,200,thin
73,154,fat
40,146,normal
53,177,thin
69,200,thin
75,195,normal
80,138,fat
72,120,fat
36,151,thin
55,187,thin
70,200,thin
61,147,fat
64,161,normal
70,134,fat
54,195,thin
61,147,fat
57,150,fat
73,189,normal
44,195,thin
65,197,thin
51,139,fat
53,131,fat
55,187,thin
54,185,thin
77,137,fat
69,134,fat
41,175,thin
55,180,thin
46,161,thin
72,168,fat
40,145,normal
80,174,fat
62,188,thin
79,133,fat
70,166,fat
61,142,fat
44,130,fat
57,156,normal
72,198,thin
57,120,fat
38,170,thin
45,129,fat
70,187,normal
78,120,fat
42,146,normal
78,135,fat
76,150,fat
66,169,normal
60,191,thin
38,132,normal
64,180,normal
68,137,fat
59,151,fat
38,142,normal
66,158,fat
56,189,thin
59,171,normal
60,186,thin
62,174,normal
62,121,fat
41,199,thin
74,171,fat
61,175,normal
53,140,fat
40,193,thin
70,146,fat
61,159,normal
40,125,fat
71,172,normal
73,124,fat
80,183,normal
50,133,fat
54,149,normal
35,149,thin
48,147,normal
48,134,fat
73,191,normal
61,199,thin
36,198,thin
53,197,thin
66,183,normal
59,156,normal
71,142,fat
63,123,fat
79,195,normal
61,145,fat
37,198,thin
64,181,normal
71,169,normal
43,181,thin
72,174,normal
63,182,normal
49,142,normal
55,190,thin
56,143,fat
63,162,normal
40,195,thin
58,145,fat
54,178,thin
73,166,fat
67,199,thin
75,173,fat
68,177,normal
40,129,normal
62,180,normal
37,184,thin
70,140,fat
57,194,thin
80,193,normal
47,153,normal
58,154,normal
52,190,thin
43,161,thin
42,191,thin
57,179,thin
74,132,fat
59,163,normal
79,200,normal
71,136,fat
80,169,fat
78,194,normal
36,197,thin
64,192,thin
54,132,fat
77,145,fat
67,177,normal
51,146,normal
56,167,normal
61,162,normal
63,165,normal
41,179,thin
38,189,thin
69,196,thin
80,147,fat
42,120,fat
66,191,thin
35,142,thin
52,155,normal
51,146,normal
58,191,thin
51,171,thin
79,150,fat
45,189,thin
72,155,fat
36,193,thin
56,126,fat
54,197,thin
55,197,thin
47,198,thin
63,183,normal
39,197,thin
66,191,thin
47,147,normal
72,138,fat
43,150,normal
39,184,thin
77,137,fat
39,183,thin
56,175,thin
76,147,fat
55,147,fat
45,125,fat
55,121,fat
53,185,thin
45,158,thin
46,199,thin
50,149,normal
52,135,fat
71,131,fat
69,172,normal
63,164,normal
65,189,thin
73,127,fat
74,124,fat
60,181,thin
37,141,normal
36,171,thin
37,145,thin
56,144,fat
79,168,fat
41,147,normal
71,183,normal
48,179,thin
72,146,fat
74,135,fat
42,199,thin
66,154,fat
39,143,normal
38,197,thin
70,126,fat
60,200,thin
59,188,thin
35,183,thin
67,158,fat
44,161,thin
64,130,fat
51,162,normal
51,142,fat
61,177,normal
63,188,thin
76,132,fat
55,137,fat
36,135,normal
57,166,normal
73,192,normal
80,168,fat
67,131,fat
41,173,thin
56,177,thin
77,169,fat
47,179,thin
73,126,fat
56,164,normal
51,179,thin
78,183,normal
69,134,fat
41,161,thin
48,175,thin
45,173,thin
77,184,normal
41,131,normal
76,179,normal
73,141,fat
77,120,fat
68,183,normal
63,166,normal
66,146,fat
66,169,normal
56,125,fat
37,123,normal
59,194,thin
58,184,thin
63,142,fat
50,154,normal
75,155,fat
67,164,normal
42,128,fat
66,191,thin
39,194,thin
79,169,fat
76,166,fat
54,180,thin
41,153,thin
53,138,fat
44,134,normal
43,197,thin
69,134,fat
73,148,fat
44,120,fat
68,126,fat
46,191,thin
63,198,thin
80,121,fat
41,156,thin
42,176,thin
43,187,thin
53,194,thin
48,154,normal
62,169,normal
38,182,thin
77,166,fat
55,189,thin
63,145,fat
50,198,thin
37,178,thin
80,122,fat
44,183,thin
74,161,fat
66,200,thin
63,140,fat
75,155,fat
54,180,thin
70,188,normal
70,130,fat
65,132,fat
38,142,normal
49,136,fat
55,154,normal
60,131,fat
45,193,thin
78,154,fat
67,190,normal
47,120,fat
79,200,normal
51,166,normal
56,129,fat
53,143,fat
69,158,fat
78,156,fat
77,151,fat
78,192,normal
63,136,fat
72,152,fat
77,159,fat
77,156,fat
51,156,normal
45,164,thin
76,159,fat
36,141,thin
54,183,thin
48,140,normal
71,198,thin
60,195,thin
54,145,fat
40,135,normal
60,139,fat
45,155,normal
41,147,normal
39,120,fat
40,186,thin
50,123,fat
49,194,thin
56,167,normal
38,158,thin
76,179,normal
63,124,fat
41,174,thin
65,193,thin
68,188,normal
69,164,fat
38,161,thin
79,127,fat
60,194,thin
80,189,normal
57,153,normal
43,198,thin
41,123,fat
62,125,fat
47,122,fat
49,137,fat
60,182,thin
66,134,fat
53,157,normal
60,194,thin
76,144,fat
70,143,fat
64,158,fat
77,141,fat
61,200,thin
56,200,thin
51,134,fat
48,158,normal
53,200,thin
60,167,normal
80,131,fat
70,156,fat
56,198,thin
51,163,normal
49,144,normal
57,130,fat
56,120,fat
54,167,normal
77,174,fat
36,199,thin
75,150,fat
73,135,fat
50,195,thin
47,130,fat
72,193,normal
52,179,thin
59,142,fat
39,144,normal
39,157,thin
71,138,fat
66,142,fat
75,166,fat
54,125,fat
61,131,fat
65,145,fat
38,144,thin
53,198,thin
54,139,fat
77,162,fat
70,196,thin
36,167,thin
45,136,normal
54,171,thin
41,183,thin
51,121,fat
71,126,fat
62,142,fat
79,186,normal
51,182,thin
77,179,normal
56,133,fat
35,138,thin
48,154,normal
55,171,normal
39,177,thin
68,131,fat
66,136,fat
41,151,thin
59,174,normal
63,197,thin
38,135,normal
51,178,thin
79,126,fat
61,153,fat
52,150,normal
73,121,fat
80,162,fat
74,182,normal
43,172,thin
79,123,fat
76,192,normal
44,198,thin
52,195,thin
61,163,normal
65,120,fat
61,196,thin
68,146,fat
69,139,fat
44,189,thin
65,171,normal
74,182,normal
41,176,thin
35,159,thin
75,181,normal
44,121,fat
53,199,thin
44,193,thin
79,163,fat
46,171,thin
66,123,fat
41,199,thin
49,133,fat
58,187,thin
43,166,thin
36,179,thin
56,180,thin
68,129,fat
73,126,fat
80,156,fat
62,135,fat
44,167,thin
65,125,fat
71,190,normal
52,190,thin
69,169,normal
79,170,fat
52,192,thin
41,198,thin
54,136,fat
66,170,normal
74,177,normal
38,143,normal
35,165,thin
51,160,normal
40,155,thin
36,125,normal
46,141,normal
54,148,normal
43,149,normal
55,178,thin
54,127,fat
59,138,fat
56,136,fat
76,199,normal
43,132,normal
59,130,fat
46,195,thin
49,158,normal
73,195,normal
46,136,normal
60,189,thin
80,145,fat
44,124,fat
46,136,normal
35,186,thin
72,134,fat
51,189,thin
45,174,thin
52,146,normal
41,195,thin
80,200,normal
61,188,thin
64,191,thin
60,156,normal
44,140,normal
40,130,normal
51,170,thin
77,148,fat
79,130,fat
58,165,normal
73,122,fat
58,185,thin
63,131,fat
69,149,fat
63,156,fat
79,180,normal
80,148,fat
50,176,thin
46,168,thin
50,133,fat
59,151,fat
37,160,thin
35,194,thin
68,144,fat
74,175,normal
39,183,thin
53,157,normal
40,150,thin
78,197,normal
54,137,fat
69,161,fat
48,135,fat
76,155,fat
66,125,fat
48,199,thin
36,160,thin
47,178,thin
76,181,normal
59,178,normal
57,165,normal
69,157,fat
69,155,fat
38,170,thin
70,169,normal
64,149,fat
79,181,normal
70,164,fat
52,132,fat
53,126,fat
69,140,fat
54,142,fat
50,185,thin
74,191,normal
76,162,fat
71,135,fat
78,137,fat
73,142,fat
51,200,thin
76,159,fat
68,174,normal
63,191,thin
75,180,normal
60,200,thin
58,150,fat
67,132,fat
72,193,normal
62,189,thin
79,144,fat
80,152,fat
61,120,fat
62,157,fat
66,159,fat
45,135,normal
42,154,thin
58,177,normal
42,162,thin
77,166,fat
73,198,normal
71,141,fat
45,120,fat
46,189,thin
50,134,fat
57,148,fat
47,164,thin
68,131,fat
43,122,fat
67,158,fat
65,158,fat
44,144,normal
38,170,thin
48,184,thin
79,175,fat
43,192,thin
35,139,thin
78,196,normal
74,156,fat
67,196,thin
39,124,fat
67,181,normal
58,129,fat
42,200,thin
38,174,thin
73,155,fat
63,154,fat
73,145,fat
58,181,thin
59,165,normal
35,156,thin
58,120,fat
75,199,normal
64,189,thin
64,190,thin
47,121,fat
64,149,fat
70,140,fat
44,153,normal
80,155,fat
62,144,fat
70,200,thin
37,178,thin
42,141,normal
37,190,thin
67,192,thin
57,124,fat
42,158,thin
52,127,fat
68,144,fat
35,156,thin
74,133,fat
59,200,thin
65,168,normal
35,143,thin
60,156,normal
54,134,fat
75,151,fat
72,121,fat
73,137,fat
64,150,fat
49,198,thin
61,135,fat
63,193,thin
48,143,normal
65,124,fat
44,193,thin
62,165,normal
52,156,normal
59,200,thin
49,162,normal
71,128,fat
75,159,fat
48,190,thin
65,138,fat
63,196,thin
43,146,normal
35,180,thin
43,177,thin
72,135,fat
73,179,normal
80,184,normal
54,150,normal
74,181,normal
68,192,thin
48,130,fat
57,199,thin
72,165,fat
40,188,thin
52,153,normal
61,157,normal
71,182,normal
40,167,thin
45,144,normal
48,134,fat
38,167,thin
38,122,fat
39,157,thin
80,147,fat
38,145,thin
44,159,thin
58,183,thin
49,161,normal
71,148,fat
56,161,normal
65,199,thin
72,123,fat
44,188,thin
54,200,thin
45,130,fat
59,190,thin
43,143,normal
54,147,normal
79,172,fat
55,184,thin
40,122,fat
51,182,thin
53,143,fat
35,151,thin
75,195,normal
40,156,thin
65,175,normal
46,134,fat
53,133,fat
72,176,normal
73,154,fat
36,156,thin
42,123,fat
37,190,thin
66,131,fat
44,147,normal
42,162,thin
72,147,fat
38,194,thin
67,146,fat
58,130,fat
45,128,fat
36,122,normal
48,175,thin
79,174,fat
71,200,thin
46,125,fat
77,165,fat
56,135,fat
54,133,fat
60,164,normal
62,174,normal
40,154,thin
67,131,fat
68,147,fat
68,149,fat
41,199,thin
80,175,fat
64,137,fat
50,191,thin
46,178,thin
64,180,normal
69,165,fat
58,157,normal
37,141,normal
75,181,normal
40,158,thin
35,148,thin
44,136,normal
36,189,thin
60,185,thin
49,182,thin
35,196,thin
61,165,normal
42,172,thin
75,166,fat
49,125,fat
44,186,thin
48,142,normal
48,134,fat
49,177,thin
70,174,normal
75,186,normal
48,154,normal
40,120,fat
48,181,thin
52,200,thin
73,121,fat
56,197,thin
77,190,normal
43,138,normal
73,162,fat
79,138,fat
57,199,thin
57,176,thin
60,150,fat
47,124,fat
67,171,normal
53,154,normal
60,148,fat
51,123,fat
47,199,thin
73,166,fat
69,124,fat
68,159,fat
69,184,normal
39,183,thin
63,200,thin
73,123,fat
46,145,normal
61,160,normal
65,146,fat
45,190,thin
44,197,thin
35,146,thin
47,170,thin
55,137,fat
77,138,fat
53,141,fat
61,195,thin
65,124,fat
52,160,normal
80,193,normal
52,153,normal
61,178,normal
76,168,fat
42,181,thin
61,150,fat
45,143,normal
51,126,fat
43,121,fat
52,134,fat
76,143,fat
69,152,fat
41,130,normal
50,134,fat
80,200,normal
35,182,thin
51,123,fat
80,131,fat
51,133,fat
61,192,thin
52,189,thin
65,194,thin
47,131,fat
39,153,thin
79,131,fat
80,167,fat
79,144,fat
36,153,thin
61,149,fat
45,169,thin
49,127,fat
43,184,thin
45,175,thin
57,197,thin
55,141,fat
69,183,normal
76,137,fat
74,154,fat
74,192,normal
67,178,normal
41,196,thin
46,171,thin
64,184,normal
77,197,normal
77,121,fat
46,128,fat
35,143,thin
39,189,thin
75,132,fat
59,131,fat
44,129,fat
62,166,normal
53,187,thin
65,143,fat
65,174,normal
46,120,fat
59,187,thin
45,195,thin
48,130,fat
60,167,normal
58,172,normal
80,125,fat
70,195,thin
62,142,fat
58,179,thin
75,166,fat
61,197,thin
55,200,thin
43,139,normal
76,164,fat
48,123,fat
61,160,normal
43,148,normal
62,196,thin
71,132,fat
39,171,thin
66,154,fat
77,199,normal
49,159,normal
35,133,normal
39,163,thin
50,178,thin
70,170,normal
78,198,normal
69,144,fat
60,155,normal
69,200,thin
36,168,thin
43,129,fat
79,187,normal
57,132,fat
51,197,thin
42,143,normal
77,198,normal
46,130,fat
79,172,fat
47,191,thin
57,199,thin
49,168,thin
77,177,normal
54,194,thin
38,172,thin
50,177,thin
50,149,normal
78,154,fat
69,167,normal
49,170,thin
36,132,normal
49,182,thin
50,183,thin
38,135,normal
42,156,thin
79,168,fat
41,189,thin
66,167,normal
69,134,fat
67,181,normal
64,193,thin
66,155,fat
72,162,fat
66,172,normal
70,164,fat
71,141,fat
45,158,thin
55,191,thin
42,185,thin
53,152,normal
69,145,fat
57,168,normal
46,183,thin
79,177,fat
64,129,fat
58,135,fat
41,136,normal
70,129,fat
74,182,normal
60,135,fat
42,188,thin
55,156,normal
79,183,normal
46,142,normal
48,136,fat
55,141,fat
51,170,thin
45,140,normal
64,162,normal
36,182,thin
77,128,fat
80,145,fat
68,123,fat
61,182,thin
49,153,normal
63,181,normal
72,183,normal
49,128,fat
71,121,fat
62,171,normal
49,168,thin
41,159,thin
42,145,normal
53,187,thin
68,186,normal
49,163,thin
55,185,thin
70,146,fat
73,122,fat
59,132,fat
52,153,normal
75,163,fat
36,164,thin
54,199,thin
57,142,fat
59,189,thin
78,192,normal
62,190,thin
65,150,fat
77,173,fat
61,121,fat
76,183,normal
67,177,normal
78,147,fat
72,149,fat
80,125,fat
49,146,normal
42,182,thin
36,145,thin
75,141,fat
35,164,thin
59,179,thin
73,180,normal
79,140,fat
38,124,normal
47,182,thin
67,140,fat
58,200,thin
41,137,normal
47,141,normal
74,199,normal
74,198,normal
66,184,normal
75,160,fat
56,143,fat
69,130,fat
53,132,fat
74,173,normal
63,136,fat
46,190,thin
78,138,fat
36,196,thin
58,139,fat
59,160,normal
56,167,normal
61,148,fat
56,124,fat
53,169,normal
35,136,normal
71,139,fat
60,168,normal
76,179,normal
65,134,fat
65,165,normal
77,130,fat
39,142,normal
69,120,fat
50,162,normal
60,163,normal
72,134,fat
73,162,fat
66,174,normal
54,127,fat
78,142,fat
35,145,thin
77,192,normal
78,163,fat
68,190,normal
55,166,normal
35,145,thin
73,146,fat
80,121,fat
66,194,thin
60,162,normal
44,173,thin
49,153,normal
43,177,thin
78,142,fat
65,187,normal
71,122,fat
80,145,fat
63,126,fat
45,198,thin
75,158,fat
71,172,normal
49,143,normal
48,157,normal
60,155,normal
53,192,thin
70,190,normal
55,141,fat
57,179,thin
46,195,thin
42,176,thin
38,160,thin
68,123,fat
46,140,normal
66,120,fat
37,134,normal
78,158,fat
80,172,fat
77,192,normal
39,185,thin
67,191,thin
75,183,normal
60,156,normal
41,171,thin
55,170,normal
75,147,fat
58,193,thin
48,188,thin
63,188,thin
66,190,thin
38,138,normal
71,198,thin
48,173,thin
62,139,fat
79,164,fat
46,129,fat
57,124,fat
80,162,fat
45,157,thin
56,179,thin
37,178,thin
55,195,thin
48,167,thin
48,186,thin
40,172,thin
54,167,normal
76,172,fat
59,160,normal
72,163,fat
79,127,fat
56,173,normal
50,179,thin
80,164,fat
76,151,fat
76,145,fat
80,200,normal
50,144,normal
41,130,normal
75,122,fat
43,188,thin
73,187,normal
61,198,thin
56,179,thin
55,183,thin
70,122,fat
49,186,thin
71,154,fat
68,179,normal
51,122,fat
36,138,normal
45,145,normal
35,180,thin
38,149,thin
77,192,normal
55,162,normal
67,155,fat
44,156,thin
47,133,fat
58,140,fat
38,191,thin
66,169,normal
42,134,normal
72,184,normal
62,169,normal
58,124,fat
38,130,normal
55,180,thin
52,152,normal
80,192,normal
78,189,normal
44,178,thin
74,180,normal
68,138,fat
61,172,normal
51,124,fat
43,185,thin
73,165,fat
45,143,normal
64,178,normal
41,183,thin
59,186,thin
70,174,normal
43,158,thin
79,121,fat
40,150,thin
45,182,thin
71,200,thin
73,181,normal
62,163,normal
